3.00, -24.00, 73.00, 145.00, -177.00, -133.00
39.00, -20.00, 86.00, 126.00, -152.00, -115.00
46.00, -57.00, 89.00, 98.00, -117.00, -85.00
19.00, -61.00, 53.00, 64.00, -83.00, -44.00
24.00, -32.00, 62.00, 40.00, -63.00, -18.00
51.00, -16.00, 91.00, 21.00, -39.00, -0.00
53.00, -48.00, 100.00, 6.00, -2.00, 34.00
37.00, -69.00, 84.00, 59.00, 56.00, 96.00
50.00, -9.00, 70.00, 113.00, 110.00, 155.00
75.00, 12.00, 61.00, 155.00, 155.00, 195.00
72.00, -24.00, 71.00, 194.00, 201.00, 239.00
61.00, -5.00, 54.00, 243.00, 251.00, 294.00
82.00, 22.00, 47.00, 294.00, 304.00, 345.00
96.00, 12.00, 40.00, 347.00, 361.00, 396.00
75.00, 19.00, 17.00, 400.00, 414.00, 449.00
83.00, 56.00, 13.00, 444.00, 457.00, 491.00
97.00, 57.00, 21.00, 474.00, 489.00, 516.00
90.00, 45.00, 20.00, 501.00, 518.00, 543.00
91.00, 58.00, 10.00, 532.00, 552.00, 576.00
103.00, 68.00, 8.00, 568.00, 589.00, 607.00
109.00, 71.00, 8.00, 602.00, 622.00, 630.00
95.00, 79.00, 14.00, 617.00, 636.00, 639.00
100.00, 70.00, 13.00, 611.00, 630.00, 632.00
109.00, 48.00, 4.00, 609.00, 628.00, 626.00
107.00, 51.00, 1.00, 613.00, 633.00, 624.00
107.00, 61.00, 28.00, 603.00, 624.00, 615.00
106.00, 58.00, 28.00, 579.00, 601.00, 594.00
111.00, 41.00, 10.00, 569.00, 589.00, 576.00
107.00, 51.00, 17.00, 559.00, 578.00, 557.00
110.00, 58.00, 43.00, 526.00, 544.00, 524.00
106.00, 29.00, 18.00, 492.00, 511.00, 492.00
106.00, 33.00, 13.00, 476.00, 494.00, 469.00
105.00, 61.00, 33.00, 450.00, 468.00, 441.00
102.00, 56.00, 33.00, 406.00, 424.00, 398.00
99.00, 32.00, 8.00, 366.00, 384.00, 356.00
102.00, 44.00, 14.00, 337.00, 353.00, 322.00
103.00, 55.00, 23.00, 303.00, 322.00, 290.00
93.00, 52.00, 17.00, 275.00, 295.00, 261.00
86.00, 64.00, 21.00, 251.00, 270.00, 233.00
81.00, 66.00, 22.00, 216.00, 233.00, 193.00
83.00, 51.00, 22.00, 168.00, 185.00, 145.00
84.00, 18.00, 17.00, 125.00, 145.00, 106.00
76.00, 32.00, 19.00, 99.00, 121.00, 82.00
72.00, 30.00, 29.00, 77.00, 98.00, 57.00
64.00, 26.00, 28.00, 48.00, 66.00, 25.00
64.00, 5.00, 22.00, 13.00, 30.00, -10.00
68.00, -6.00, 21.00, 20.00, -3.00, -39.00
59.00, -20.00, 13.00, 40.00, -21.00, -58.00
50.00, -15.00, 18.00, 52.00, -36.00, -71.00
44.00, -7.00, 26.00, 69.00, -55.00, -88.00
44.00, -21.00, 23.00, 92.00, -79.00, -109.00
42.00, -26.00, 9.00, 110.00, -96.00, -125.00
32.00, -29.00, 13.00, 118.00, -104.00, -133.00
31.00, -22.00, 14.00, 124.00, -112.00, -138.00
24.00, -23.00, 16.00, 137.00, -127.00, -150.00
27.00, -41.00, 6.00, 151.00, -141.00, -162.00
20.00, -42.00, 1.00, 155.00, -143.00, -164.00
17.00, -37.00, 0.00, 152.00, -141.00, -159.00
11.00, -35.00, 6.00, 152.00, -141.00, -156.00
15.00, -42.00, 0.00, 153.00, -143.00, -156.00
10.00, -51.00, 3.00, 152.00, -141.00, -153.00
7.00, -58.00, 2.00, 145.00, -135.00, -146.00
1.00, -49.00, 3.00, 138.00, -128.00, -136.00
-2.00, -45.00, 2.00, 132.00, -125.00, -129.00
2.00, -47.00, 0.00, 129.00, -122.00, -125.00
0.00, -50.00, 6.00, 122.00, -115.00, -117.00
-4.00, -43.00, 0.00, 109.00, -102.00, -103.00
-9.00, -29.00, 1.00, 96.00, -91.00, -89.00
-24.00, 63.00, 16.00, 5.00, 6.00, 5.00
-30.00, 113.00, 10.00, 11.00, 14.00, 11.00
-35.00, 146.00, 8.00, 21.00, 26.00, 16.00
-43.00, 160.00, 36.00, 33.00, 39.00, 21.00
-47.00, 179.00, 64.00, 40.00, 43.00, 18.00
-34.00, 189.00, 96.00, 33.00, 32.00, -0.00
-35.00, 159.00, 127.00, 7.00, 3.00, -37.00
-26.00, 128.00, 146.00, 33.00, -39.00, -84.00
-13.00, 113.00, 148.00, 76.00, -85.00, -134.00
-8.00, 71.00, 144.00, 115.00, -127.00, -182.00
1.00, 19.00, 152.00, 136.00, -154.00, -212.00
11.00, -21.00, 179.00, 148.00, -172.00, -228.00
19.00, -33.00, 195.00, 170.00, -203.00, -258.00
30.00, -100.00, 177.00, 211.00, -251.00, -301.00
36.00, -178.00, 134.00, 236.00, -283.00, -327.00
35.00, -199.00, 121.00, 225.00, -280.00, -315.00
60.00, -189.00, 119.00, 197.00, -265.00, -293.00
75.00, -194.00, 115.00, 189.00, -273.00, -294.00
85.00, -220.00, 63.00, 213.00, -311.00, -321.00
112.00, -247.00, 11.00, 256.00, -358.00, -355.00
115.00, -265.00, 53.00, 285.00, -381.00, -366.00
101.00, -264.00, 87.00, 290.00, -379.00, -344.00
138.00, -240.00, 110.00, 275.00, -355.00, -303.00
136.00, -237.00, 132.00, 230.00, -295.00, -232.00
131.00, -189.00, 97.00, 153.00, -210.00, -135.00
132.00, -122.00, 115.00, 78.00, -133.00, -44.00
160.00, -103.00, 140.00, 2.00, -48.00, 38.00
155.00, -81.00, 105.00, 86.00, 49.00, 139.00
185.00, -28.00, 97.00, 180.00, 147.00, 248.00
209.00, 7.00, 97.00, 261.00, 236.00, 336.00
223.00, -13.00, 93.00, 346.00, 329.00, 427.00
218.00, 39.00, 42.00, 441.00, 430.00, 531.00
224.00, 77.00, 42.00, 522.00, 514.00, 619.00
253.00, 72.00, 62.00, 596.00, 590.00, 689.00
265.00, 103.00, 74.00, 674.00, 677.00, 768.00
255.00, 173.00, 40.00, 754.00, 769.00, 852.00
254.00, 175.00, 75.00, 834.00, 857.00, 936.00
274.00, 190.00, 74.00, 937.00, 967.00, 1027.00
275.00, 192.00, 45.00, 1036.00, 1071.00, 1110.00
266.00, 255.00, 2.00, 1087.00, 1130.00, 1164.00
282.00, 218.00, 22.00, 1108.00, 1160.00, 1188.00
278.00, 174.00, 23.00, 1172.00, 1230.00, 1236.00
261.00, 244.00, 42.00, 1240.00, 1295.00, 1275.00
264.00, 256.00, 81.00, 1227.00, 1280.00, 1252.00
251.00, 179.00, 47.00, 1184.00, 1240.00, 1206.00
249.00, 170.00, 86.00, 1175.00, 1234.00, 1187.00
220.00, 196.00, 131.00, 1172.00, 1229.00, 1172.00
204.00, 175.00, 154.00, 1144.00, 1191.00, 1123.00
200.00, 165.00, 150.00, 1090.00, 1130.00, 1045.00
186.00, 153.00, 157.00, 1004.00, 1040.00, 945.00
181.00, 103.00, 125.00, 898.00, 928.00, 830.00
206.00, 56.00, 116.00, 798.00, 822.00, 724.00
195.00, 61.00, 102.00, 707.00, 732.00, 629.00
177.00, 66.00, 105.00, 613.00, 637.00, 535.00
161.00, 39.00, 80.00, 517.00, 538.00, 442.00
152.00, 20.00, 79.00, 433.00, 453.00, 360.00
144.00, 37.00, 73.00, 356.00, 374.00, 283.00
144.00, 37.00, 73.00, 277.00, 295.00, 204.00
119.00, 2.00, 60.00, 194.00, 210.00, 125.00
119.00, 2.00, 60.00, 120.00, 134.00, 54.00
122.00, -39.00, 65.00, 58.00, 73.00, -1.00
105.00, -45.00, 56.00, 10.00, 23.00, -46.00
90.00, -30.00, 61.00, 39.00, -27.00, -92.00
82.00, -39.00, 46.00, 86.00, -75.00, -134.00
75.00, -58.00, 51.00, 128.00, -121.00, -174.00
58.00, -65.00, 37.00, 163.00, -157.00, -206.00
54.00, -53.00, 35.00, 194.00, -188.00, -233.00
36.00, -59.00, 29.00, 221.00, -216.00, -254.00
27.00, -64.00, 24.00, 243.00, -239.00, -268.00
21.00, -71.00, 30.00, 261.00, -258.00, -284.00
20.00, -77.00, 20.00, 274.00, -271.00, -296.00
13.00, -50.00, 16.00, 287.00, -283.00, -304.00
8.00, -72.00, 8.00, 295.00, -289.00, -308.00
2.00, -80.00, 2.00, 294.00, -287.00, -297.00
1.00, -68.00, 12.00, 283.00, -277.00, -285.00
